@relation old

@attribute feature0 numeric
@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute class {'a', 'b'}

@data
0.5001587,0.30629966,-0.21028548,0.1211391,0.043513875,0.2777307,0.041452,0.06792106,-0.25299427,0.25642845,0.36714062,0.57446635,0.72893053,0.32596657,0.2882906,0.9916258,0.93155634,0.19729322,0.79363215,1.3123344,-0.035807885,-1.2472628,0.0075242626,-0.15933344,0.45635757,0.2962177,0.077744275,0.08307785,0.080498874,0.1046784,0.18780296,0.2612481,0.21991515,0.09070446,-0.0147089,-0.061158124,-0.063025735,0.00822915,-0.044997443,-0.08201659,-0.1277933,0.0004297449,-0.034624808,-0.0796718,-0.0529071,-0.0041406928,-0.032521416,0.051200837,0.10412227,0.12672544,-0.096302725,0.023156174,-0.5400474,0.38389364,0.8362355,1.2732865,0.009966674,-0.9781972,0.4433843,0.65764135,0.8720814,0.0825479,-0.72301793,-1.0718054,0.8196881,1.1451284,0.12379336,-0.11567434,0.28320038,0.1795825,-1.2940917,0.21884552,a
1.036026,1.6969966,2.1590497,1.4987602,1.590799,1.9342439,2.271059,2.1917865,1.7072967,1.9667605,1.6604383,1.9933956,1.5789024,1.3997775,1.36172,1.4772223,1.3766576,1.2740263,1.2862465,1.5337952,1.9400402,1.9206412,2.0145078,2.0590773,1.2782135,2.067581,0.13763477,0.08307785,0.044558853,-0.027259594,-0.07578314,-0.109146625,-0.16592167,-0.31129834,-0.6039047,-0.7610841,-0.89841443,-1.0130401,-1.0730768,-1.170131,-1.1848025,-1.2460556,-1.3730085,-1.4133797,-1.3332288,-1.2553557,-1.2385608,-1.2440886,-1.2047578,-1.2009174,-0.57154393,-0.83888876,-0.02657755,0.81603473,-0.43274498,-0.26060507,-0.048026096,-0.80174935,0.98852557,0.9865658,1.2841343,0.06545496,-1.1798109,-0.356432,1.2659847,1.6035388,0.1071056,1.0080845,1.226957,0.1588729,-1.1499435,-0.2822099,a
1.4953408,1.6197357,1.9221163,1.4987602,1.4279268,2.1827211,1.6104349,0.854538,0.25522926,-0.29087794,-0.99082214,-1.3380032,-0.91030073,-0.56887585,-0.72550386,-0.58656275,-0.21299025,-0.6102566,-0.26197055,-0.385532,-0.7197553,0.22079025,0.16190757,-0.38882416,0.16283761,0.11908134,-1.1440217,-1.1180363,-1.1055248,-1.1187462,-1.0702217,-1.0650042,-1.0662073,-1.1041373,-1.1712784,-1.2456483,-1.2262251,-1.1589355,-1.0626922,-0.99396,-0.88428026,-0.83754367,-0.77817124,-0.8712221,-1.0326314,-1.060212,-1.0863422,-1.1133715,-1.1333643,-1.176996,-0.8989323,-1.1184708,-0.9985028,-0.9125303,0.85585886,-1.3321354,-0.034380738,-1.6587816,-0.39249873,0.224128,0.08467684,0.026385393,-1.7051228,0.12048358,0.9015965,1.3267894,0.069558136,-0.8747044,-0.061986953,0.1873486,1.588873,-0.2822099,a
-0.26536572,-0.54357064,0.026648005,-0.12197047,0.20638603,-0.46770027,-0.9494846,-0.8760191,-0.1803909,0.32484168,-0.7321626,-0.41261467,-0.91030073,-1.344406,-1.2025837,-0.829361,-1.6118804,-1.215919,-1.0360792,-0.45935228,-0.79574937,-0.7836672,-0.6100092,-0.541818,-0.42420232,-0.8551685,-1.2158902,-1.2741811,-1.2732452,-1.2866671,-1.345789,-1.3876061,-1.475428,-1.5173069,-1.4440542,-1.2994887,-1.1204798,-1.0338823,-0.94846106,-0.9006931,-0.842829,-0.8061196,-0.77817124,-0.7953199,-0.97696525,-1.025775,-1.1097604,-1.2084386,-1.2285557,-1.2367997,-0.8989323,-1.2000155,-2.034612,0.23984645,0.7032324,-1.3675718,0.061136767,-1.6209714,-0.7922689,2.174938,-1.0613972,0.049989924,-1.8878399,-0.27694607,1.9863597,-1.0986692,0.07790202,-0.67755383,-0.07667583,0.21323562,1.4447248,-0.2822099,a
-0.18881324,-0.54357064,-0.8421083,-1.0133724,-0.8522827,-0.79900295,-0.7017504,-0.5613724,-0.25299427,-0.08563796,1.5957735,1.6232402,1.4574777,0.98218447,1.0635452,1.0523252,1.058728,0.6010681,0.79363215,0.7217722,0.49615124,0.29805613,0.70224935,0.07015741,0.9259896,0.47335386,-1.1919341,-1.178092,-1.3091854,-1.3946165,-1.4056948,-1.435399,-1.3935839,-1.2269715,-1.0621681,-0.7395479,-0.5177311,-0.5024055,-0.5123063,-0.6208922,-0.67702365,-0.70137286,-0.71443874,-0.7085748,-0.6429683,-0.5551344,-0.47746792,-0.44790155,-0.33613738,-0.29190078,-0.68771404,-0.8738366,-1.4752963,-1.4527069,0.007691542,-0.36016455,0.124246545,-1.0790244,-0.7922689,0.75616705,-0.5942928,0.100454785,-1.3625281,-0.19746016,0.7083764,0.18998875,0.12379336,-1.3527949,-1.2150594,0.22100171,0.43568718,-0.2822099,a
0.5001587,0.69260436,0.026648005,-0.44611663,-0.6079746,-0.6333516,0.37176415,1.4051696,1.9977102,2.3772402,2.4364173,2.7337065,2.611011,2.7122133,2.7929595,2.6305137,2.5212042,2.3507593,2.2714758,2.1243575,2.4719992,1.8433753,1.3969746,1.1411144,2.2174773,2.067581,-0.23368621,-0.1931785,-0.17108184,-0.20717487,-0.2315386,-0.22862883,-0.20099765,-0.27779806,-0.44023925,-0.54572225,-0.6023273,-0.60661656,-0.5642295,-0.5379883,-0.49049252,-0.47093028,-0.41702002,-0.43749595,-0.4982364,-0.5551344,-0.676523,-0.76875305,-0.8120938,-0.8660166,-0.5398611,-0.48941112,-1.0168409,0.2758582,1.2526879,0.7400524,0.064548105,-2.1629183,1.9697794,1.1669437,0.82203454,0.06952471,-2.0933971,0.5576563,1.0234091,1.4502621,0.07790202,0.72960925,0.67979836,0.1977034,-1.2940917,0.14292802,a
0.42360637,0.69260436,1.05336,0.76943135,0.6135662,0.443382,0.2891861,-0.08940226,0.11002266,0.46166825,-0.020848831,0.204311,-0.060329057,-0.3899074,-0.24842407,-0.4651637,-0.65809166,-0.9467357,-1.5286938,-0.90227395,-1.0997261,-0.011007574,-0.22405082,-0.84780574,-0.30679432,-0.14662322,-0.9044597,-0.9739026,-0.97374433,-0.9988026,-1.0702217,-1.1844864,-1.2298955,-1.2828052,-1.2149227,-1.1271993,-1.0781816,-0.9921977,-0.8757686,-0.77633715,-0.67702365,-0.59662616,-0.55510736,-0.5242411,-0.7320342,-0.8191523,-0.969251,-0.9351206,-0.9429817,-1.0454278,-0.6771531,-0.9786798,-2.062119,0.45591712,1.3268206,-1.9480544,0.020200694,-2.1881254,-0.5378697,1.6156149,-1.5735438,0.028013293,-2.276114,-0.27694607,0.7398797,-2.8712833,0.0445265,-0.8475963,0.16201751,0.20546952,0.43568718,-0.2822099,a
-0.8777853,-0.6980925,-0.8421083,-0.44611663,-0.52653855,-1.0474799,-1.1146406,-1.0333425,-0.979028,0.87214786,1.1431193,0.636159,0.4253692,0.44527894,0.34792563,0.14183187,0.5500408,0.93754715,0.72325855,0.5003114,0.42015716,0.3753222,0.0075242626,-1.0772965,0.39765364,0.030513048,-1.1320436,-1.1660808,-1.2013651,-1.1187462,-1.094184,-1.2442275,-1.2883556,-1.293972,-1.1058123,-0.7503161,-0.5494546,-0.49198437,-0.42922902,-0.40326926,-0.32468712,-0.29286087,-0.289555,-0.39412338,-0.5093697,-0.54365534,-0.58285,-0.56673545,-0.5741156,-0.6148409,-0.39200827,-0.7806425,-1.1818849,-1.128601,0.14287506,-1.1718278,0.14812592,-0.62530154,-0.7195834,0.6227783,-1.2799352,0.13219881,-0.72301793,-0.23720309,0.72832847,-1.1937573,0.16134082,-1.0373539,-1.0241047,0.22100171,0.8681319,-0.2822099,a
-0.9543378,-0.85261434,-1.0000639,-0.44611663,-0.6079746,-1.0474799,-0.78432846,-0.6400341,-0.61601114,-0.8381841,-1.2494817,-1.0295403,0.00038329622,-0.09162659,-0.546599,-0.52586323,-0.72167754,-0.27377754,-0.33234408,-0.45935228,-0.11180197,-0.39733735,-0.68720084,-0.618315,-0.60031426,-0.7666003,-0.71281016,-0.76971316,-0.7940438,-0.7349267,-0.69880486,-0.75435054,-0.7037546,-0.63513404,-0.6475489,-0.57802653,-0.38026193,-0.13766658,-0.044997443,-0.12346853,-0.0448907,0.02137916,-0.0027584038,-0.11220138,-0.16423942,-0.1533681,-0.16132157,-0.22211705,-0.26474386,-0.27993998,-0.07518081,-0.39621705,-0.87013525,-1.0205656,1.0717164,-0.43947467,0.10036717,-0.5244742,-1.0830108,0.5060633,0.09134976,0.12161747,-1.0427731,-0.5948898,0.61176634,0.541957,0.148825,-1.4415127,-0.53202933,0.20288081,-1.0057952,-0.2822099,a
-0.112260856,-0.7753535,-0.447219,-0.44611663,-0.6079746,-0.7161773,-0.3714382,-1.3479892,-1.0516313,-1.043424,-1.5728061,-1.2763106,-0.78887624,-0.56887585,-0.8447738,-0.52586323,0.23211119,0.1299973,-0.6138381,-0.385532,0.04018629,-0.08827355,-0.069667436,-0.31232724,-0.30679432,-0.7666003,-0.3534672,-0.33731216,-0.31484225,-0.32711846,-0.30342564,-0.28836992,-0.2711498,-0.32246512,-0.38568407,-0.43804133,-0.4437092,-0.2627198,-0.07615128,-0.030201616,0.017286347,-0.07289281,-0.05586887,-0.18810332,-0.23103885,-0.18780512,-0.18473989,-0.25776735,-0.28854167,-0.32778305,-0.08574177,-0.2680752,-1.0351791,0.99609363,0.40015972,-0.84108764,0.057725426,-1.3310928,-0.8286116,0.14682321,-1.0080138,0.06708286,-2.0248778,-0.356432,0.33453736,-1.0830576,0.07790202,-0.0023127098,1.0470189,0.18993731,-0.71749866,-0.2822099,a
-0.5715756,-0.38904878,-0.36824122,0.040102545,0.93931055,1.5201156,1.1149665,-0.08940226,0.40043604,1.0773877,1.1431193,1.5615474,1.8824637,2.0559952,1.12318,1.0523252,1.3766576,1.2067305,1.4973673,1.6076154,1.4840752,1.4570454,1.3969746,1.6000957,1.4543253,1.2704674,-0.3534672,-0.3733456,-0.38672253,-0.31512415,-0.2794633,-0.24057709,-0.22438177,-0.28896487,-0.34203997,-0.4165052,-0.32738924,-0.28356212,-0.29422876,-0.34109145,-0.4594041,-0.4918795,-0.48075262,-0.5025549,-0.52050275,-0.48626015,-0.44234052,-0.41225135,-0.39563194,-0.3517045,-0.46593478,-0.40786636,-1.0718557,0.99609363,-0.6333398,-0.63521886,0.04749141,-1.4697304,-0.68324065,-0.21696423,-0.78613925,0.06545496,-2.139076,0.0012546696,-0.24092264,-0.29538682,0.08207396,0.12829965,1.0947577,0.1873486,-0.14090575,-0.25943464,a
1.5718931,1.3106918,1.2113158,1.3366871,1.0207466,0.6090332,-0.041126065,-0.32538736,-0.1803909,-0.35929114,-0.21484348,0.019233331,0.061095506,0.38562283,0.2882906,0.44532967,0.6772126,0.26458898,0.6528851,1.459975,1.7880516,1.3797796,1.3197827,1.8295867,0.28024548,0.82762665,-0.30555484,-0.2652453,-0.23098202,-0.19518058,-0.13568908,-0.109146625,-0.11915352,-0.18846418,-0.34203997,-0.4918818,-0.63405097,-0.7525122,-0.8238454,-0.8799671,-0.9464573,-0.99466366,-0.9906131,-0.9254378,-0.86563295,-0.79619426,-0.77019596,-0.75686973,-0.7288014,-0.7105269,-0.8883714,-0.6292021,-0.668415,0.095799275,-0.6943904,1.1534775,-0.048026096,-1.1798519,0.69778347,-0.007786444,1.3091576,0.041036483,-1.7051228,1.1538007,0.7787337,0.31629995,0.08207396,0.48317087,0.7385536,0.1692277,-1.0057952,-0.09241619,a
2.1077602,1.6969966,1.606205,1.7418698,1.9165432,1.9342439,2.5187933,1.9558017,1.3442799,0.87214786,1.272449,1.0063145,1.0324919,0.7435597,0.34792563,0.688128,0.6136266,0.7356597,0.86400557,1.1646938,1.7880516,2.1524394,2.0145078,1.6000957,0.5150615,1.6247402,-0.6768758,-0.63759065,-0.5903832,-0.56700563,-0.5430494,-0.53928256,-0.5517583,-0.6128005,-0.7239261,-0.8472288,-0.9195635,-1.0130401,-1.0626922,-1.09759,-1.1433512,-1.1203597,-1.0649678,-0.9796536,-0.83223337,-0.7158409,-0.64139557,-0.6142691,-0.5741156,-0.6028801,-1.0784678,-0.82723945,-0.7050914,1.1041291,-0.7881467,0.21863057,-0.15718897,-1.2176621,0.62509805,-0.7459718,-0.30902544,-0.007800481,-1.4538866,1.5909735,-0.72502315,1.3140165,0.061214257,0.76903933,0.98459154,0.1485181,-1.1499435,0.33272174,a
1.2656833,1.4652138,1.05336,1.3366871,1.1836187,0.691859,0.20660813,0.30390617,0.981263,0.53008145,1.0137894,1.5615474,1.761039,1.3997775,1.4809902,1.1130247,0.86797017,0.6010681,-0.33234408,-0.090250894,-0.11180197,0.3753222,0.16190757,0.07015741,1.1021014,1.004763,-0.6169853,-0.6015572,-0.6742434,-0.6989436,-0.7227672,-0.7662987,-0.8323669,-0.9031359,-0.8985026,-0.857997,-0.7080727,-0.5753532,-0.5019216,-0.42399535,-0.3765013,-0.3557089,-0.3532876,-0.3615938,-0.43143696,-0.4747812,-0.52430433,-0.53108525,-0.5741156,-0.65072316,-0.45537382,-0.6292021,-1.0718557,0.85204667,-1.3746686,-2.746218,-0.15036628,-1.4319202,0.079956904,-1.1476537,-2.3225791,-0.024893418,-1.5680848,0.08074065,-0.7607269,-1.510245,0.048698436,-0.11813871,0.6504209,0.1614616,0.72398365,-0.2822099,a
-0.035708383,0.46082157,0.2635816,0.44528523,0.124949954,-0.1363976,-0.041126065,-0.24672566,-0.25299427,0.32484168,0.36714062,0.45108134,0.061095506,-0.5092197,-1.3814886,-1.1328588,-0.72167754,-0.5429609,-0.40271753,-0.385532,-0.41577867,-0.7064012,-0.9959675,-0.84780574,-0.1893863,-0.3237595,-0.7367663,-0.78172433,-0.84196395,-0.9268364,-0.9983345,-1.0650042,-1.1246674,-1.1711378,-1.040346,-0.8903013,-0.78209454,-0.6795643,-0.6576912,-0.6519813,-0.5733953,-0.5337783,-0.5232409,-0.5784569,-0.6986345,-0.76175714,-0.85215974,-0.8638202,-0.9310829,-1.0932708,-0.63490945,-0.86218727,-1.4752963,-0.084259644,-0.08606473,-1.912618,-0.059965786,-1.4697304,-0.57421243,0.7940616,-2.5978372,0.009292456,-1.2940092,0.16022663,1.5106602,-1.8551171,0.07373008,-0.64798117,-0.4071743,0.1795825,1.0122801,-0.2822099,a
-0.49502307,-0.31178784,-0.447219,-0.77026284,0.28782213,0.3605563,0.6194984,0.854538,0.18262596,-0.42770445,-0.8614924,-0.5976924,-0.3638904,-0.5092197,-0.36769405,-0.52586323,-0.46733397,-0.87943995,-1.1768261,-1.2713754,-0.8717436,-0.9381991,-0.53281754,-0.23583029,-0.48290625,-0.58946407,-1.1080874,-1.1540697,-1.1294848,-1.1067518,-1.0462593,-0.945522,-0.9025189,-0.9143027,-0.9748799,-1.1918077,-1.3531196,-1.3986212,-1.3950006,-1.4188429,-1.4335105,-1.424125,-1.3836305,-1.3266344,-1.2886958,-1.2553557,-1.2268516,-1.1727884,-1.1690611,-1.1171923,-1.4903436,-1.2699112,-1.787046,-0.87651855,-0.53304243,-0.6824674,-0.07531681,-1.6965919,-0.7195834,-0.7762874,-0.15554829,-0.0069865314,-1.7051228,-0.47566092,1.2586339,0.21411562,0.05704232,-1.0028524,-0.6568842,0.1795825,0.003242482,0.12015275,a
0.5001587,0.46082157,0.7374486,0.850468,0.93931055,1.5201156,1.3627006,0.93319964,1.3442799,1.3510408,1.5957735,1.5615474,1.3360533,1.1611527,1.0039103,0.6274285,0.48645476,0.3318847,0.08989707,-0.5331726,-0.79574937,-0.16553952,-0.30124244,-0.08283649,0.86728543,0.82762665,-1.0362188,-1.0339583,-1.0096844,-0.9628195,-0.96239096,-0.9933149,-1.0545152,-1.1488043,-1.2803887,-1.3425611,-1.342545,-1.2839888,-1.2080771,-1.128679,-1.0604484,-1.0260875,-1.0012352,-1.0013399,-1.0660311,-1.1290863,-1.2268516,-1.2203219,-1.2642524,-1.3205249,-1.1207116,-1.1883664,-2.1171339,0.8880584,0.6400014,-1.2562002,-0.08213949,-3.0199506,1.0975537,0.57275754,-0.78613925,-0.042800304,-2.9384637,0.12048358,0.64011925,0.067935266,-0.009708724,0.4117037,0.76058704,0.1873486,0.43568718,-0.2822099,a
-0.26536572,-0.23452687,0.6584708,0.2832122,0.3692581,0.3605563,0.12403006,0.22524437,0.25522926,-0.017224738,-0.27950832,0.45108134,0.18252008,0.38562283,0.5864654,0.20253153,0.041353468,-0.0045943637,-0.6138381,-1.1237348,-1.3277085,-1.2472628,-1.1503509,-1.1537935,0.045429595,-0.14662322,-1.431496,-1.4543482,-1.4170058,-1.4785769,-1.5255067,-1.542933,-1.54558,-1.5508072,-1.4876984,-1.3748654,-1.1945015,-1.0755666,-0.98999965,-0.9214191,-0.85319173,-0.8061196,-0.7675492,-0.7627905,-0.86563295,-1.0028168,-1.0512148,-1.1846718,-1.2166567,-1.272682,-0.8883714,-1.2466127,-2.4563909,0.16782297,0.14069468,-1.3456349,-0.034380738,-2.7930892,-0.50152695,1.4579736,-2.0289705,-0.03547476,-2.1162364,-0.27694607,1.546364,-2.192893,0.015322917,-0.71205515,-0.311697,0.1977034,0.5798354,-0.2822099,a
-1.0308902,-0.85261434,-1.0000639,-1.0133724,-1.096591,-1.0474799,-0.9494846,-1.0333425,-1.196838,-1.1118373,-0.6028328,0.45108134,0.607506,0.26631048,0.34792563,0.26323104,0.86797017,0.6683638,0.23064394,0.13121,-0.2637903,-0.16553952,-0.30124244,-0.38882416,0.28024548,-0.3237595,-1.2398465,-1.1420585,-1.189385,-1.250684,-1.3098454,-1.3159169,-1.3234317,-1.3386389,-1.1712784,-1.0625907,-0.88784,-0.52324766,-0.42922902,-0.3514543,-0.23142165,-0.28238615,-0.4063981,-0.5025549,-0.576169,-0.6354877,-0.62968653,-0.6261524,-0.58601445,-0.5430764,-0.33920372,-0.83888876,-1.7503695,-0.5164009,1.2287036,-0.879899,0.013378014,-2.036884,-0.065414034,1.7990243,-1.9255403,0.033710938,-1.9791988,-0.27694607,1.4003985,-1.403803,0.0653862,-0.3325401,-0.15746424,0.1977034,0.003242482,-0.2822099,a
-0.49502307,-0.54357064,-0.447219,-0.28404358,0.28782213,0.112079345,-0.8669065,-0.5613724,-0.47080436,-0.70135754,-0.53816795,-0.16584434,0.6682182,0.7435597,1.4809902,1.2951236,1.2494859,1.0721387,1.4269937,1.1646938,1.2560928,1.2252476,1.2425911,1.9060836,0.9259896,0.5619222,-0.43731385,-0.34932324,-0.33880243,-0.29113534,-0.25550094,-0.24057709,-0.20099765,-0.2666314,-0.33112893,-0.37343276,-0.38026193,-0.36693093,-0.25269026,0.08379137,0.17272887,0.17849916,0.10346253,0.08297549,0.09182504,0.09917082,0.13140646,0.18191817,0.21121243,0.23437211,0.08323292,-0.11663497,-1.0351791,0.31186992,1.7280103,0.76536417,0.06966512,-1.2680757,-0.9376399,1.7808352,-1.3116317,0.08092,-1.5224059,-0.4359179,1.845645,-1.5272757,0.1071056,-0.6036223,0.35664448,0.19252601,-0.28505397,-0.2822099,a
1.6484455,1.7742574,1.1323378,1.0935776,1.509363,1.4372898,0.9498104,1.1691847,1.9251069,2.2404137,2.0484278,2.7953985,0.4253692,1.936683,0.82500523,0.56672883,0.10493933,0.6010681,0.16027051,1.3861548,1.4840752,2.4615033,2.0145078,1.523599,2.0413651,1.7133082,0.2454376,0.26324496,0.32009962,0.34456557,0.39148322,0.33293748,0.21991515,0.12420483,0.061668206,-0.02885393,-0.16877113,-0.3148254,-0.62653714,-0.84887815,-0.75992626,-0.69089836,-0.5763514,-0.4917117,-0.46483657,-0.42886496,-0.4306315,-0.51920193,-0.6098123,-0.67464465,-0.44481286,-0.2564259,-0.7601061,1.3201997,0.24753319,1.3947829,0.05260842,-0.7261289,-0.75592613,1.3351954,1.9597675,0.098826885,-1.6366041,0.3589414,1.5663159,1.1649976,0.11962142,0.13815717,1.1314797,0.1795825,-0.71749866,1.2816902,a
1.036026,1.233431,1.2902936,1.4177235,1.1836187,1.188813,1.0323886,0.7758762,1.2716765,1.4194541,1.1431193,0.57446635,0.54679364,0.504935,0.34792563,0.5060293,0.35928303,0.26458898,-0.7545851,-0.9760942,-1.0237318,-1.1699969,-0.9187759,-1.0007995,0.5150615,0.47335386,-0.72478825,-0.8177578,-0.865924,-0.9148421,-0.91446626,-0.9694184,-1.0194391,-1.0259701,-0.9857909,-0.95490974,-0.88784,-0.80461776,-0.74076825,-0.66234416,-0.59412086,-0.5233036,-0.5019969,-0.4917117,-0.58730215,-0.76175714,-0.85215974,-0.9113538,-0.96677965,-1.0693493,-0.6243485,-0.85053796,-0.9434881,-0.26431844,3.614038,-1.1633905,-0.11795855,-1.8856431,0.77046907,2.8676503,0.6201787,-0.010242329,-0.8372162,1.0743148,-0.9507967,-0.10804886,0.05704232,0.042046223,-0.20887516,0.166639,-0.71749866,-0.2822099,a
-1.0308902,-1.0071362,-0.36824122,-0.77026284,-0.44510245,-0.6333516,-0.8669065,-0.16806397,-0.47080436,0.39325488,1.272449,1.068007,1.1539164,0.80321586,0.82500523,0.809527,0.6136266,-0.071890116,0.30101755,-0.6069928,-0.6437611,-0.39733735,0.47067434,-0.15933344,0.5150615,0.030513048,-1.0601751,-1.1060251,-1.1534449,-1.1307405,-1.1301277,-1.0291595,-1.1246674,-0.9813031,-0.7675702,-0.54572225,-0.4014111,-0.3565098,-0.35653666,-0.40326926,-0.43867835,-0.55472755,-0.68257236,-0.6868884,-0.7320342,-0.6584457,-0.59455913,-0.6142691,-0.5741156,-0.5430764,-0.52930033,-0.757344,-1.3102524,-1.2366364,0.7163147,-1.3743217,0.04749141,-1.3184894,-1.046668,1.6671516,-0.6259892,0.047548078,-1.4082077,-0.4359179,1.7196319,0.55473006,0.09458978,-1.3281511,-0.75970596,0.1977034,1.7330213,-0.2822099,a
-0.26536572,-0.15726592,0.18460374,-0.12197047,0.043513875,0.19490503,0.7020763,-0.16806397,-0.39820096,-0.22246455,0.043816153,-0.6593849,-1.0924376,-1.1057813,-0.9044088,-1.5577557,-1.2303649,-1.215919,-0.40271753,-0.2378914,-0.33978447,-0.7064012,-0.68720084,-0.08283649,-0.60031426,-0.58946407,-0.59302914,-0.6856352,-0.7461237,-0.8308815,-0.8905039,-0.89772916,-0.9025189,-0.9254694,-0.9094137,-0.7395479,-0.58117825,-0.5440899,-0.48115224,-0.45508423,-0.46976697,-0.38713282,-0.3214212,-0.33990762,-0.46483657,-0.54365534,-0.59455913,-0.64991915,-0.6693069,-0.65072316,-0.44481286,-0.66414994,-1.5669874,-0.3723538,0.13851425,-0.31291598,0.054314088,-2.5914345,0.15264243,1.6307727,0.07633568,0.041850433,-2.458831,-0.15771717,1.7952398,0.016843095,0.052870378,-0.007241449,0.33461103,0.1977034,0.003242482,-0.2822099,a
-0.18881324,-0.9298753,-0.13130763,-0.12197047,-0.11935818,0.2777307,0.37176415,0.30390617,0.981263,0.5984948,0.75512993,1.3764699,1.7003268,1.5190899,0.5864654,-1.1935583,-0.97602123,-1.215919,-0.6842116,-0.45935228,0.19217454,1.3797796,2.1688914,1.9825804,1.0433975,0.3847858,-0.65291965,-0.6976464,-0.6742434,-0.6869492,-0.7107861,-0.69460946,-0.7037546,-0.7579682,-0.68028194,-0.5887947,-0.4965819,-0.42945766,-0.48115224,-0.54835135,-0.718475,-0.8480182,-0.8737702,-0.84953564,-0.75430065,-0.69288284,-0.64139557,-0.6974528,-0.645509,-0.62680167,-0.6560312,-0.7107469,-1.5486491,0.059787534,-0.39131775,-0.7904642,0.11742387,-0.5244742,-0.68324065,1.3018483,-0.2890067,0.11103613,-1.1798109,0.59739923,0.7650823,-0.014379889,0.14048111,-0.61101544,-0.27864712,0.20805821,0.5798354,-0.16833366,a
1.4953408,2.469606,2.5539389,1.3366871,1.1836187,0.940336,0.45434222,0.3825678,0.40043604,0.32484168,0.43180546,0.5127738,0.4253692,0.6242474,0.46719545,0.26323104,0.35928303,0.5337723,0.4417646,0.5003114,0.57214534,0.22079025,-0.6100092,0.07015741,0.5150615,0.82762665,-0.6169853,-0.63759065,-0.6622634,-0.72293234,-0.7227672,-0.71850586,-0.7271386,-0.80263525,-0.93123573,-0.9979822,-1.0147344,-1.0130401,-1.0003842,-0.97323406,-0.92573166,-0.9527649,-0.9587468,-0.9796536,-0.97696525,-0.9224636,-0.875578,-0.87570363,-0.8239926,-0.8181736,-1.0467851,-0.9087842,-1.2002231,0.023775794,-3.2541552,0.8817982,-0.036086407,-1.2050587,0.8431545,-0.84752905,1.6778365,0.048362028,-0.9514144,2.1473749,-0.39423865,1.211832,0.09876172,0.074083194,-0.15746424,0.1795825,-1.5823882,-0.2822099,a
-0.035708383,-0.38904878,-0.447219,-0.28404358,-1.0151548,0.029253665,-0.7017504,0.6185528,-1.0516313,-0.70135754,-0.6028328,0.45108134,-0.78887624,-0.56887585,-0.4273291,-0.22236541,-0.2765761,0.19729322,3.678946,0.05738961,-0.49177274,-0.7064012,-0.069667436,-0.15933344,2.2174773,-0.2351914,-0.7966568,-0.7937355,-0.7940438,-0.7709097,-0.7347484,-0.70655763,-0.6920626,-0.7468015,-0.80030334,-0.94414175,-1.046458,-1.10683,-1.125,-1.056138,-0.88428026,-0.79564494,-0.6507062,-0.654359,-1.0214983,-1.0028168,-1.0043783,-1.0658379,-1.050072,-1.0215062,-0.7722013,-0.93208283,-0.74176776,0.13181101,0.5942134,0.53249615,-0.3806317,-1.3941098,1.2429247,0.701599,0.14640133,-0.116869695,-1.5680848,-0.5948898,0.47210175,0.9294059,-0.0013648437,0.5127435,0.44110504,0.1200424,-3.312167,1.6233189,a
